Date,GLD,IEF,SPY,VXUS
2016-05-02,123.23999786376953,86.44200134277344,176.235107421875,33.96729278564453
2016-05-03,122.95999908447266,86.95501708984375,174.7012939453125,33.28337478637695
2016-05-04,122.20999908447266,87.11287689208984,173.72679138183594,32.90099334716797
2016-05-05,122.06999969482422,87.34962463378906,173.6929168701172,32.856868743896484
2016-05-06,123.18000030517578,87.14440155029297,174.32846069335938,32.94511032104492
2016-05-09,120.6500015258789,87.3101577758789,174.47251892089844,32.76862335205078
2016-05-10,120.9800033569336,87.29439544677734,176.6419219970703,33.30545425415039
2016-05-11,122.12000274658203,87.42855072021484,174.9894256591797,33.08483123779297
2016-05-12,121.16000366210938,87.19181823730469,175.04025268554688,33.08483123779297
2016-05-13,121.70999908447266,87.5233154296875,173.51492309570312,32.636253356933594
2016-05-16,121.80000305175781,87.20755767822266,175.22662353515625,33.11424255371094
2016-05-17,122.22000122070312,87.0892105102539,173.59120178222656,32.864219665527344
2016-05-18,120.0999984741211,86.3866958618164,173.64205932617188,32.812744140625
2016-05-19,119.87000274658203,86.47354125976562,173.04037475585938,32.56270980834961
2016-05-20,119.70999908447266,86.52879333496094,174.13348388671875,32.827449798583984
2016-05-23,119.37000274658203,86.58402252197266,173.89625549316406,32.70978546142578
2016-05-24,117.30000305175781,86.44200134277344,176.15036010742188,33.15102005004883
2016-05-25,116.9800033569336,86.40250396728516,177.34515380859375,33.49664306640625
2016-05-26,116.58000183105469,86.6708755493164,177.39601135253906,33.577537536621094
2016-05-27,115.62000274658203,86.50511169433594,178.1587371826172,33.50400161743164
2016-05-31,116.05999755859375,86.60771942138672,177.81976318359375,33.41574478149414
2016-06-01,115.94000244140625,86.57846069335938,178.18414306640625,33.42311477661133
2016-06-02,115.66999816894531,86.84723663330078,178.72650146484375,33.489295959472656
2016-06-03,118.87999725341797,87.65350341796875,178.19261169433594,33.790794372558594
2016-06-06,118.91999816894531,87.4242935180664,179.09934997558594,34.04082489013672
2016-06-07,118.81999969482422,87.55076599121094,179.3789825439453,34.3276252746582
2016-06-08,120.58000183105469,87.65350341796875,179.96363830566406,34.452640533447266
2016-06-09,121.25,87.78785705566406,179.71792602539062,33.996707916259766
2016-06-10,121.73999786376953,88.09615325927734,178.01467895507812,33.08483123779297
2016-06-13,122.63999938964844,88.27003479003906,176.6419219970703,32.61418914794922
2016-06-14,122.7699966430664,88.24632263183594,176.29441833496094,32.22487258911133
2016-06-15,123.68000030517578,88.51505279541016,176.0486602783203,32.47796630859375
2016-06-16,122.37999725341797,88.60991668701172,176.57403564453125,32.44818115234375
2016-06-17,123.94999694824219,88.30958557128906,175.9164276123047,32.69384002685547
2016-06-20,123.20999908447266,87.9301528930664,177.0493927001953,33.445674896240234
2016-06-21,120.83999633789062,87.73255920410156,177.55197143554688,33.669002532958984
2016-06-22,120.9000015258789,87.90641784667969,177.26234436035156,33.661556243896484
2016-06-23,120.11000061035156,87.48750305175781,179.57069396972656,34.547386169433594
2016-06-24,126.0,88.6968765258789,173.12254333496094,31.8750057220459
2016-06-27,126.68000030517578,89.463623046875,170.02194213867188,31.30181121826172
2016-06-28,125.31999969482422,89.44783020019531,173.08840942382812,32.08342361450195
2016-06-29,125.83999633789062,89.08422088623047,176.03573608398438,32.71617126464844
2016-06-30,126.47000122070312,89.28180694580078,178.4378662109375,33.11069869995117
2016-07-01,128.41000366210938,89.51773071289062,178.81259155273438,33.20002365112305
2016-07-05,129.47000122070312,90.00850677490234,177.5264129638672,32.62684631347656
2016-07-06,130.22999572753906,90.0242919921875,178.5911865234375,32.559844970703125
2016-07-07,129.74000549316406,89.90560150146484,178.4804229736328,32.42585754394531
2016-07-08,130.52000427246094,90.07971954345703,181.13812255859375,32.98414611816406
2016-07-11,129.2899932861328,89.60478210449219,181.77694702148438,33.38612747192383
2016-07-12,127.1500015258789,89.07441711425781,183.0972442626953,33.84766387939453
2016-07-13,128.32000732421875,89.3039779663086,183.07168579101562,33.8401985168457
2016-07-14,127.33000183105469,88.93194580078125,184.09388732910156,34.13051223754883
2016-07-15,126.83999633789062,88.59159088134766,183.8468017578125,33.98908615112305
2016-07-18,127.04000091552734,88.56782531738281,184.34092712402344,34.108192443847656
2016-07-19,127.20999908447266,88.80528259277344,184.15347290039062,33.7955436706543
2016-07-20,125.38999938964844,88.62324523925781,184.920166015625,34.06352615356445
2016-07-21,127.30000305175781,88.82112884521484,184.22166442871094,34.03374481201172
2016-07-22,126.3499984741211,88.74988555908203,185.0478973388672,34.085853576660156
2016-07-25,125.47000122070312,88.67864227294922,184.5453643798828,33.97418975830078
2016-07-26,126.0,88.73403930664062,184.63047790527344,34.11561965942383
2016-07-27,128.02999877929688,89.1139907836914,184.43460083007812,34.27939987182617
2016-07-28,127.66000366210938,89.16150665283203,184.6475372314453,34.27195358276367
2016-07-29,128.97999572753906,89.50188446044922,184.9456787109375,34.606929779052734
2016-08-01,129.22000122070312,89.19114685058594,184.79237365722656,34.44317626953125
2016-08-02,130.27000427246094,88.97712707519531,183.60838317871094,34.30918502807617
2016-08-03,129.64999389648438,89.02469635009766,184.1449432373047,34.24962615966797
2016-08-04,129.8699951171875,89.23869323730469,184.34092712402344,34.43571853637695
2016-08-05,127.55000305175781,88.6838150024414,185.84857177734375,34.592044830322266
2016-08-08,127.44000244140625,88.63624572753906,185.73788452148438,34.718589782714844
2016-08-09,127.95999908447266,88.9533462524414,185.84857177734375,34.986576080322266
2016-08-10,128.55999755859375,89.19114685058594,185.38865661621094,35.05356216430664
2016-08-11,127.66999816894531,88.76313018798828,186.2489776611328,35.33643341064453
2016-08-12,127.4000015258789,89.08018493652344,186.08714294433594,35.20988845825195
2016-08-15,127.83999633789062,88.81858825683594,186.62379455566406,35.42576599121094
2016-08-16,128.47000122070312,88.6679916381836,185.66127014160156,35.299232482910156
2016-08-17,128.5,88.81065368652344,186.01043701171875,35.299232482910156
2016-08-18,129.11000061035156,88.96923065185547,186.4278564453125,35.48532485961914
2016-08-19,127.97000122070312,88.6679916381836,186.1551971435547,35.24711608886719
2016-08-22,127.77999877929688,88.86614990234375,186.1467742919922,35.20246505737305
2016-08-23,127.76000213623047,88.85823059082031,186.52157592773438,35.30666732788086
2016-08-24,126.33999633789062,88.82649230957031,185.56752014160156,35.224788665771484
2016-08-25,126.2300033569336,88.6838150024414,185.4397430419922,35.15778732299805
2016-08-26,126.05000305175781,88.3429946899414,185.09051513671875,34.904693603515625
2016-08-29,126.30000305175781,88.7076416015625,186.001953125,35.038692474365234
2016-08-30,125.02999877929688,88.69974517822266,185.69529724121094,34.94190979003906
2016-08-31,124.77999877929688,88.59664154052734,185.16717529296875,34.76325607299805
2016-09-01,125.29000091552734,88.73553466796875,185.17568969726562,34.986576080322266
2016-09-02,126.56999969482422,88.50532531738281,186.01043701171875,35.3885498046875
2016-09-06,128.7100067138672,88.91810607910156,186.5726318359375,35.753299713134766
2016-09-07,128.27000427246094,88.96576690673828,186.55557250976562,35.797969818115234
2016-09-08,127.58999633789062,88.52912902832031,186.12973022460938,35.745849609375
2016-09-09,126.75,88.10848999023438,181.6747589111328,34.94934844970703
2016-09-12,126.58999633789062,88.1878433227539,184.28121948242188,35.23967361450195
2016-09-13,125.75,87.86241912841797,181.6321258544922,34.37412643432617
2016-09-14,126.18000030517578,88.06088256835938,181.56396484375,34.404090881347656
2016-09-15,125.37000274658203,88.08467102050781,183.3783416748047,34.74102020263672
2016-09-16,125.05999755859375,88.1799087524414,182.6695098876953,34.37412643432617
2016-09-19,125.31999969482422,88.02909851074219,182.70370483398438,34.60624313354492
2016-09-20,125.44000244140625,88.1640396118164,182.7123260498047,34.711063385009766
2016-09-21,127.2699966430664,88.30692291259766,184.7669677734375,35.39241409301758
2016-09-22,127.56999969482422,88.56885528564453,185.93125915527344,35.744319915771484
2016-09-23,127.6500015258789,88.60856628417969,184.9125213623047,35.36994934082031
2016-09-26,127.55000305175781,88.86256408691406,183.41433715820312,35.04050827026367
2016-09-27,126.62000274658203,89.01336669921875,184.55296325683594,35.257633209228516
2016-09-28,126.22000122070312,88.97371673583984,185.46896362304688,35.56462097167969
2016-09-29,126.06999969482422,89.029296875,183.79098510742188,35.16029739379883
2016-09-30,125.63999938964844,88.8070068359375,185.17791748046875,35.34748840332031
2016-10-03,125.31999969482422,88.60033416748047,184.73269653320312,35.32501983642578
2016-10-04,120.97000122070312,88.19500732421875,183.79098510742188,35.1977424621582
2016-10-05,120.77999877929688,87.99627685546875,184.6042938232422,35.452308654785156
2016-10-06,119.66000366210938,87.81348419189453,184.73269653320312,35.30256652832031
2016-10-07,119.73999786376953,87.94062805175781,184.0991973876953,35.077938079833984
2016-10-10,120.16000366210938,87.71015930175781,185.0580291748047,35.23517608642578
2016-10-11,119.55000305175781,87.68633270263672,182.72085571289062,34.68111801147461
2016-10-12,119.73999786376953,87.68633270263672,182.9606170654297,34.63619613647461
2016-10-13,120.02999877929688,87.86907958984375,182.36122131347656,34.493934631347656
2016-10-14,119.36000061035156,87.598876953125,182.45547485351562,34.5538444519043
2016-10-17,119.68000030517578,87.78963470458984,181.82186889648438,34.4864501953125
2016-10-18,120.41999816894531,87.96444702148438,182.9606170654297,34.89823913574219
2016-10-19,121.11000061035156,88.00419616699219,183.44854736328125,35.01804733276367
2016-10-20,120.73999786376953,87.92475128173828,183.10614013671875,35.00306701660156
2016-10-21,120.83000183105469,88.0201187133789,183.19171142578125,34.95814514160156
2016-10-24,120.55999755859375,87.90087890625,183.9708251953125,34.99557876586914
2016-10-25,121.47000122070312,87.88496398925781,183.35438537597656,34.95814514160156
2016-10-26,120.79000091552734,87.6942138671875,182.9862518310547,34.76347732543945
2016-10-27,121.01000213623047,87.3921890258789,182.4982452392578,34.68111801147461
2016-10-28,121.58000183105469,87.40808868408203,181.95892333984375,34.643672943115234
2016-10-31,121.94000244140625,87.47958374023438,181.96751403808594,34.67363739013672
2016-11-01,122.7300033569336,87.48283386230469,180.64901733398438,34.53885269165039
2016-11-02,123.63999938964844,87.74542999267578,179.56173706054688,34.24685287475586
2016-11-03,124.30000305175781,87.6897964477539,178.7399444580078,34.216896057128906
2016-11-04,124.38999938964844,87.96037292480469,178.54298400878906,33.88746643066406
2016-11-07,122.1500015258789,87.59423828125,182.48117065429688,34.531368255615234
2016-11-08,121.63999938964844,87.2838363647461,183.30299377441406,34.643672943115234
2016-11-09,121.55999755859375,85.95459747314453,185.24639892578125,34.411582946777344
2016-11-10,119.75,85.43722534179688,185.70867919921875,34.18695831298828
2016-11-11,117.0999984741211,85.26212310791016,185.28062438964844,33.835060119628906
2016-11-14,116.11000061035156,84.76864624023438,185.42617797851562,33.62540817260742
2016-11-15,117.12000274658203,84.76864624023438,186.8730010986328,33.954837799072266
2016-11-16,116.7699966430664,84.84819793701172,186.52197265625,33.602943420410156
2016-11-17,116.16999816894531,84.47411346435547,187.48089599609375,33.81258773803711
2016-11-18,115.1500015258789,84.0999984741211,187.0613555908203,33.52808380126953
2016-11-21,115.58000183105469,84.17167663574219,188.4739532470703,33.82756423950195
2016-11-22,115.54000091552734,84.25125122070312,188.8421173095703,33.992286682128906
2016-11-23,113.25,83.94882202148438,188.94479370117188,33.835060119628906
2016-11-25,112.61000061035156,83.87711334228516,189.6467742919922,33.969825744628906
2016-11-28,113.80000305175781,84.25923919677734,188.75643920898438,33.8425407409668
2016-11-29,113.2699966430664,84.34671020507812,189.12460327148438,34.007266998291016
2016-11-30,111.75,83.78168487548828,188.67091369628906,33.977317810058594
2016-12-01,111.54000091552734,83.46199035644531,187.9773712158203,33.88746643066406
2016-12-02,112.13999938964844,83.83659362792969,188.07159423828125,33.977317810058594
2016-12-05,111.54000091552734,83.80472564697266,189.20169067382812,34.24685287475586
2016-12-06,111.43000030517578,83.83659362792969,189.8009490966797,34.426544189453125
2016-12-07,111.83000183105469,84.1156234741211,192.28367614746094,34.920711517333984
2016-12-08,111.56999969482422,83.79678344726562,192.75448608398438,34.943180084228516
2016-12-09,110.4000015258789,83.36637878417969,193.91880798339844,35.04798889160156
2016-12-12,110.81999969482422,83.38225555419922,193.69622802734375,34.8458366394043
2016-12-13,110.44999694824219,83.43012237548828,194.98902893066406,35.19025802612305
2016-12-14,108.83000183105469,82.73668670654297,193.37945556640625,34.5538444519043
2016-12-15,107.33999633789062,82.50550842285156,194.17567443847656,34.531368255615234
2016-12-16,108.05000305175781,82.60916137695312,193.79592895507812,34.4639778137207
2016-12-19,108.58999633789062,82.99172973632812,194.21786499023438,34.426544189453125
2016-12-20,107.79000091552734,82.81635284423828,194.96713256835938,34.53227233886719
2016-12-21,107.8499984741211,82.95185852050781,194.424560546875,34.47941207885742
2016-12-22,107.58999633789062,82.91593933105469,194.08872985839844,34.31327438354492
2016-12-23,107.93000030517578,82.99576568603516,194.37290954589844,34.41144943237305
2016-12-27,108.55999755859375,82.87603759765625,194.8551483154297,34.41899490356445
2016-12-28,108.86000061035156,83.17939758300781,193.2447509765625,34.396339416503906
2016-12-29,110.29000091552734,83.43489074707031,193.20172119140625,34.58511734008789
2016-12-30,109.61000061035156,83.682373046875,192.49557495117188,34.64552688598633
2017-01-03,110.47000122070312,83.6424560546875,193.96812438964844,34.894737243652344
2017-01-04,110.86000061035156,83.73828887939453,195.12213134765625,35.279842376708984
2017-01-05,112.58000183105469,84.28114318847656,194.96713256835938,35.544151306152344
2017-01-06,111.75,83.89789581298828,195.6645965576172,35.46863555908203
2017-01-09,112.66999816894531,84.21723937988281,195.01873779296875,35.40068054199219
2017-01-10,113.1500015258789,84.17739868164062,195.01873779296875,35.46107482910156
2017-01-11,113.5,84.27313232421875,195.56991577148438,35.72538375854492
2017-01-12,113.91000366210938,84.32103729248047,195.0790557861328,35.778228759765625
2017-01-13,114.20999908447266,84.137451171875,195.52682495117188,35.88395690917969
2017-01-17,115.8499984741211,84.56055450439453,194.837890625,35.79335021972656
2017-01-18,114.87000274658203,83.9617691040039,195.26856994628906,35.604557037353516
2017-01-19,114.7699966430664,83.6424560546875,194.5451202392578,35.57435989379883
2017-01-20,115.05000305175781,83.682373046875,195.25991821289062,35.71782684326172
2017-01-23,115.79000091552734,84.1214599609375,194.75180053710938,35.88395690917969
2017-01-24,115.2699966430664,83.8021011352539,196.00048828125,36.02741622924805
2017-01-25,114.31999969482422,83.38697814941406,197.69696044921875,36.40499496459961
2017-01-26,113.26000213623047,83.49874114990234,197.4903106689453,36.291725158691406
2017-01-27,113.48999786376953,83.60252380371094,197.1802520751953,36.20866775512695
2017-01-30,113.97000122070312,83.57856750488281,195.95741271972656,35.97456359863281
2017-01-31,115.55000305175781,83.86601257324219,195.940185546875,36.05763626098633
2017-02-01,115.19999694824219,83.70526123046875,196.0177001953125,36.17845916748047
2017-02-02,115.83999633789062,83.73724365234375,196.1469268798828,36.22377395629883
2017-02-03,116.12999725341797,83.80120849609375,197.49888610839844,36.389892578125
2017-02-06,117.69999694824219,84.20101165771484,197.1458282470703,36.17845916748047
2017-02-07,117.45999908447266,84.35293579101562,197.15443420410156,36.14070510864258
2017-02-08,118.19000244140625,84.6967544555664,197.4127960205078,36.25398254394531
2017-02-09,117.29000091552734,84.1929931640625,198.58399963378906,36.35213851928711
2017-02-10,117.5999984741211,84.13703155517578,199.36758422851562,36.54847717285156
2017-02-13,116.80000305175781,84.00912475585938,200.4526824951172,36.69194793701172
2017-02-14,116.93000030517578,83.70526123046875,201.2535858154297,36.66175079345703
2017-02-15,117.44999694824219,83.54539489746094,202.30422973632812,36.86564254760742
2017-02-16,118.08000183105469,83.88115692138672,202.1319580078125,36.89583206176758
2017-02-17,117.68000030517578,84.1051025390625,202.4506378173828,36.73725891113281
2017-02-21,117.75,84.06503295898438,203.65623474121094,36.948699951171875
2017-02-22,117.91000366210938,84.20101165771484,203.47537231445312,36.95624542236328
2017-02-23,118.94000244140625,84.42486572265625,203.61314392089844,36.99399948120117
2017-02-24,119.69999694824219,84.8166732788086,203.8715362548828,36.69950485229492
2017-02-27,119.12000274658203,84.51285552978516,204.19015502929688,36.66929244995117
2017-02-28,119.2300033569336,84.47286987304688,203.6390380859375,36.54092025756836
2017-03-01,119.05999755859375,83.8843765258789,206.48939514160156,36.96379852294922
2017-03-02,117.58000183105469,83.64417266845703,205.1891326904297,36.646644592285156
2017-03-03,117.51000213623047,83.7242431640625,205.3182830810547,36.8278694152832
2017-03-06,116.72000122070312,83.708251953125,204.70684814453125,36.73725891113281
2017-03-07,115.77999877929688,83.5881118774414,204.0954132080078,36.65419387817383
2017-03-08,115.05999755859375,83.30789947509766,203.7165069580078,36.43520736694336
2017-03-09,114.47000122070312,83.07571411132812,203.97488403320312,36.48051452636719
2017-03-10,114.72000122070312,83.25183868408203,204.68960571289062,36.820316314697266
2017-03-13,114.73999786376953,83.04371643066406,204.79295349121094,37.02419662475586
2017-03-14,114.12000274658203,83.13176727294922,204.00927734375,36.76747131347656
2017-03-15,116.25,83.86034393310547,205.7746124267578,37.364013671875
2017-03-16,116.7300033569336,83.62816619873047,205.36988830566406,37.5830078125
2017-03-17,116.98999786376953,83.8523178100586,205.00921630859375,37.57545852661133
2017-03-20,117.51000213623047,84.052490234375,204.784423828125,37.650970458984375
2017-03-21,118.54000091552734,84.33275604248047,202.1550750732422,37.38666915893555
2017-03-22,118.83000183105469,84.49287414550781,202.63075256347656,37.45463180541992
2017-03-23,118.66999816894531,84.40479278564453,202.41453552246094,37.53770065307617
2017-03-24,118.86000061035156,84.45282745361328,202.2675018310547,37.674068450927734
2017-03-27,119.52999877929688,84.66099548339844,202.05992126464844,37.727081298828125
2017-03-28,119.04000091552734,84.37273406982422,203.5302734375,37.84830856323242
2017-03-29,119.33000183105469,84.61292266845703,203.72056579589844,37.89376449584961
2017-03-30,118.47000122070312,84.37273406982422,204.36924743652344,37.742244720458984
2017-03-31,118.72000122070312,84.54090881347656,203.8935089111328,37.63618850708008
2017-04-03,119.3499984741211,84.95708465576172,203.53887939453125,37.62861251831055
2017-04-04,119.62000274658203,84.8367691040039,203.6686553955078,37.658912658691406
2017-04-05,119.62000274658203,84.99717712402344,203.0631866455078,37.49224853515625
2017-04-06,119.18000030517578,84.94105529785156,203.634033203125,37.49224853515625
2017-04-07,119.45999908447266,84.6844482421875,203.42648315429688,37.45436096191406
2017-04-10,119.45999908447266,84.8367691040039,203.5475616455078,37.4240608215332
2017-04-11,121.19000244140625,85.22970581054688,203.30540466308594,37.530128479003906
2017-04-12,122.0199966430664,85.49430847167969,202.41453552246094,37.537696838378906
2017-04-13,122.5999984741211,85.7508773803711,201.09988403320312,37.325584411621094
2017-04-17,122.23999786376953,85.6146011352539,202.8816375732422,37.62861251831055
2017-04-18,122.81999969482422,86.10374450683594,202.2761688232422,37.371036529541016
2017-04-19,121.7300033569336,85.87926483154297,201.90431213378906,37.204376220703125
2017-04-20,121.95999908447266,85.68683624267578,203.5475616455078,37.54528045654297
2017-04-21,122.30999755859375,85.72687530517578,202.89886474609375,37.530128479003906
2017-04-24,121.4800033569336,85.55046081542969,205.13034057617188,38.325565338134766
2017-04-25,120.25,85.10942840576172,206.323974609375,38.5528450012207
2017-04-26,120.83999633789062,85.33393096923828,206.19418334960938,38.46192932128906
2017-04-27,120.38999938964844,85.39005279541016,206.3671417236328,38.40890121459961
2017-04-28,120.7699966430664,85.47828674316406,205.91741943359375,38.40890121459961
2017-05-01,119.66999816894531,85.29359436035156,206.43630981445312,38.583152770996094
2017-05-02,119.6500015258789,85.47024536132812,206.51425170898438,38.810420989990234
2017-05-03,117.9800033569336,85.29359436035156,206.26339721679688,38.696781158447266
2017-05-04,116.79000091552734,85.10082244873047,206.5055694580078,38.79526138305664
2017-05-05,117.01000213623047,85.11688995361328,207.31857299804688,39.16649627685547
2017-05-08,116.75,84.90807342529297,207.2839813232422,38.96193313598633
2017-05-09,116.05000305175781,84.81175994873047,207.09375,38.9392204284668
2017-05-10,116.04000091552734,84.77960968017578,207.465576171875,39.0679931640625
2017-05-11,116.5,84.84385681152344,207.04177856445312,38.98466110229492
2017-05-12,116.83000183105469,85.2774887084961,206.69586181640625,39.189212799072266
2017-05-15,117.13999938964844,85.22130584716797,207.8375244140625,39.46194076538086
2017-05-16,117.6500015258789,85.33370208740234,207.64724731445312,39.61345672607422
2017-05-17,119.79000091552734,86.01632690429688,203.96270751953125,39.09071731567383
2017-05-18,118.80999755859375,85.99229431152344,204.784423828125,38.99980545043945
2017-05-19,119.4000015258789,85.96815490722656,206.1163330078125,39.537681579589844
2017-05-22,119.9000015258789,85.87178039550781,207.162841796875,39.590721130371094
2017-05-23,119.13999938964844,85.6469497680664,207.6212921142578,39.590721130371094
2017-05-24,119.61000061035156,85.82359313964844,208.1056365966797,39.66646957397461
2017-05-25,119.4800033569336,85.87178039550781,209.10020446777344,39.6816291809082
2017-05-26,120.54000091552734,85.92799377441406,209.05706787109375,39.64374923706055
2017-05-30,120.13999938964844,86.14482879638672,208.8754425048828,39.560420989990234
2017-05-31,120.62000274658203,86.18499755859375,208.82351684570312,39.545265197753906
2017-06-01,120.72000122070312,86.13995361328125,210.48416137695312,39.84071350097656
2017-06-02,121.61000061035156,86.5179672241211,211.18470764160156,40.1816291809082
2017-06-05,121.7300033569336,86.37320709228516,211.02903747558594,40.02252197265625
2017-06-06,123.0999984741211,86.64665985107422,210.3543701171875,39.93920135498047
2017-06-07,122.44999694824219,86.48577117919922,210.7436065673828,39.95435333251953
